Date;Time;Global_active_power;Global_reactive_power;Voltage;Global_intensity;Sub_metering_1;Sub_metering_2;Sub_metering_3
1/1/2007;6:50:00;2.54;0.226;240.44;10.6;0;0;0
1/1/2007;6:51:00;2.516;0.184;240.76;10.4;0;0;0
1/1/2007;6:52:00;2.478;0.102;242.16;10.2;0;0;0
1/1/2007;6:53:00;2.484;0.102;242.55;10.2;0;0;0
1/1/2007;6:54:00;2.476;0.102;242.21;10.2;0;0;0
1/1/2007;6:55:00;2.444;0.068;241.54;10;0;0;0
1/1/2007;6:56:00;2.394;0;241.54;9.8;0;0;0
1/1/2007;6:57:00;2.396;0;241.65;9.8;0;0;0
1/1/2007;6:58:00;2.396;0;241.73;9.8;0;0;0
1/1/2007;6:59:00;2.396;0;242;9.8;0;0;0
1/1/2007;7:00:00;2.396;0;242.03;9.8;0;0;0
1/1/2007;7:01:00;2.388;0;241.4;9.8;0;0;0
1/1/2007;7:02:00;2.39;0;241.3;9.8;0;0;0
1/1/2007;7:03:00;2.386;0;241.11;9.8;0;0;0
1/1/2007;7:04:00;2.374;0;240.74;9.8;0;0;0
1/1/2007;7:05:00;2.362;0;240.18;9.8;0;0;0
1/1/2007;7:06:00;2.362;0;240.09;9.8;0;0;0
1/1/2007;7:07:00;2.376;0;240.58;9.8;0;0;0
1/1/2007;7:08:00;2.362;0;239.82;9.8;0;0;0
1/1/2007;7:09:00;2.364;0;239.99;9.8;0;0;0
1/1/2007;7:10:00;2.366;0;240.38;9.8;0;0;0
1/1/2007;7:11:00;2.36;0;240.06;9.8;0;0;0
1/1/2007;7:12:00;2.362;0;239.8;9.8;0;0;0
1/1/2007;7:13:00;2.368;0;240.19;9.8;0;0;0
1/1/2007;7:14:00;2.378;0;240.71;9.8;0;0;0
1/1/2007;7:15:00;2.488;0.116;240.78;10.2;0;0;0
1/1/2007;7:16:00;2.478;0.124;240.69;10.2;0;0;0
1/1/2007;7:17:00;2.482;0.124;240.86;10.2;0;0;0
1/1/2007;7:18:00;2.476;0.124;240.53;10.2;0;0;0
1/1/2007;7:19:00;2.466;0.122;240.12;10.2;0;0;0
1/1/2007;7:20:00;2.458;0.12;240.03;10.2;0;0;0
1/1/2007;7:21:00;2.464;0.122;240.42;10.2;0;0;0
1/1/2007;7:22:00;2.468;0.124;240.71;10.2;0;0;0
1/1/2007;7:23:00;2.47;0.126;240.87;10.2;0;0;0
1/1/2007;7:24:00;2.472;0.124;240.66;10.2;0;0;0
1/1/2007;7:25:00;2.474;0.126;240.84;10.2;0;0;0
1/1/2007;7:26:00;2.46;0.122;240.07;10.2;0;0;0
1/1/2007;7:27:00;2.444;0.116;239.26;10.2;0;0;0
1/1/2007;7:28:00;2.496;0.172;239.06;10.4;0;0;0
1/1/2007;7:29:00;2.448;0.122;239.1;10.2;0;0;0
1/1/2007;7:30:00;2.422;0.088;239.22;10;0;0;0
1/1/2007;7:31:00;2.43;0.09;239.89;10;0;0;0
1/1/2007;7:32:00;2.432;0.09;239.95;10;0;0;0
1/1/2007;7:33:00;2.43;0.09;239.95;10;0;0;0
1/1/2007;7:34:00;2.476;0.138;239.88;10.2;0;0;0
1/1/2007;7:35:00;2.502;0.21;239.59;10.4;0;1;0
1/1/2007;7:36:00;2.508;0.212;239.99;10.4;0;1;0
1/1/2007;7:37:00;2.468;0.15;240.1;10.2;0;2;0
1/1/2007;7:38:00;2.44;0.11;240.01;10;0;1;0
1/1/2007;7:39:00;2.442;0.11;240.07;10;0;1;0
1/1/2007;7:40:00;2.45;0.112;240.53;10.2;0;2;0
1/1/2007;7:41:00;2.458;0.114;240.88;10.2;0;1;0
1/1/2007;7:42:00;2.468;0.116;241.44;10.2;0;2;0
1/1/2007;7:43:00;2.444;0.11;240.25;10.2;0;1;0
1/1/2007;7:44:00;2.444;0.11;240.27;10.2;0;1;0
1/1/2007;7:45:00;2.442;0.11;240.07;10;0;2;0
1/1/2007;7:46:00;2.448;0.112;240.51;10.2;0;1;0
1/1/2007;7:47:00;2.438;0.11;240.04;10;0;2;0
1/1/2007;7:48:00;2.432;0.108;239.66;10;0;1;0
1/1/2007;7:49:00;2.448;0.112;240.62;10.2;0;1;0
1/1/2007;7:50:00;2.446;0.112;240.52;10;0;1;0
1/1/2007;7:51:00;2.45;0.114;240.9;10.2;0;2;0
1/1/2007;7:52:00;2.53;0.2;240.8;10.4;0;1;0
1/1/2007;7:53:00;2.554;0.246;240.74;10.6;0;1;0
1/1/2007;7:54:00;2.536;0.242;240.06;10.6;0;2;0
1/1/2007;7:55:00;2.538;0.244;240.24;10.6;0;1;0
1/1/2007;7:56:00;2.536;0.242;240.23;10.6;0;1;0
1/1/2007;7:57:00;2.534;0.244;240.3;10.6;0;1;0
1/1/2007;7:58:00;2.522;0.24;239.74;10.4;0;1;0
1/1/2007;7:59:00;2.526;0.242;240.02;10.4;0;2;0
1/1/2007;8:00:00;2.532;0.244;240.44;10.4;0;1;0
1/1/2007;8:01:00;2.528;0.242;240.27;10.4;0;1;0
1/1/2007;8:02:00;2.51;0.204;240.6;10.4;0;1;0
1/1/2007;8:03:00;2.474;0.126;241.13;10.2;0;0;0
1/1/2007;8:04:00;2.462;0.122;240.56;10.2;0;0;0
1/1/2007;8:05:00;2.46;0.122;240.45;10.2;0;0;0
1/1/2007;8:06:00;2.448;0.1;240.67;10.2;0;0;0
1/1/2007;8:07:00;2.374;0;240.69;9.8;0;0;0
1/1/2007;8:08:00;2.38;0;241.02;9.8;0;0;0
1/1/2007;8:09:00;2.452;0.08;240.55;10.2;0;0;0
1/1/2007;8:10:00;2.454;0.096;241.04;10.2;0;0;0
1/1/2007;8:11:00;2.448;0.094;240.7;10;0;0;0
1/1/2007;8:12:00;2.45;0.094;240.82;10;0;0;0
1/1/2007;8:13:00;2.448;0.094;240.7;10;0;0;0
1/1/2007;8:14:00;2.45;0.096;240.89;10;0;0;0
1/1/2007;8:15:00;2.456;0.098;241.33;10.2;0;0;0
1/1/2007;8:16:00;2.444;0.094;240.72;10;0;0;0
1/1/2007;8:17:00;2.438;0.094;240.49;10;0;0;0
1/1/2007;8:18:00;2.372;0;240.59;9.8;0;0;0
1/1/2007;8:19:00;2.366;0;240.27;9.8;0;0;0
1/1/2007;8:20:00;2.362;0;240.05;9.8;0;0;0
1/1/2007;8:21:00;2.364;0;240.17;9.8;0;0;0
1/1/2007;8:22:00;2.376;0;240.78;9.8;0;0;0
1/1/2007;8:23:00;2.394;0;241.75;9.8;0;0;0
1/1/2007;8:24:00;2.392;0;241.7;9.8;0;0;0
1/1/2007;8:25:00;2.398;0;241.97;9.8;0;0;0
1/1/2007;8:26:00;2.4;0;242.13;9.8;0;0;0
1/1/2007;8:27:00;2.388;0;241.51;9.8;0;0;0
1/1/2007;8:28:00;2.4;0;242.08;9.8;0;0;0
1/1/2007;8:29:00;2.422;0;242.19;10;0;0;0
1/1/2007;8:30:00;2.49;0.126;241.12;10.2;0;0;0
1/1/2007;8:31:00;2.476;0.124;240.55;10.2;0;0;0
1/1/2007;8:32:00;2.48;0.124;240.84;10.2;0;0;0
1/1/2007;8:33:00;2.478;0.124;240.83;10.2;0;0;0
1/1/2007;8:34:00;2.488;0.128;241.44;10.2;0;0;0
1/1/2007;8:35:00;2.484;0.128;241.35;10.2;0;0;0
1/1/2007;8:36:00;2.492;0.13;241.8;10.2;0;0;0
1/1/2007;8:37:00;2.494;0.13;242;10.2;0;0;0
1/1/2007;8:38:00;2.484;0.128;241.53;10.2;0;0;0
1/1/2007;8:39:00;2.472;0.126;240.96;10.2;0;0;0
1/1/2007;8:40:00;2.466;0.124;240.7;10.2;0;0;0
1/1/2007;8:41:00;2.47;0.126;240.89;10.2;0;0;0
1/1/2007;8:42:00;2.476;0.126;241.25;10.2;0;0;0
1/1/2007;8:43:00;2.482;0.128;241.53;10.2;0;0;0
1/1/2007;8:44:00;2.436;0.062;241.55;10;0;0;0
1/1/2007;8:45:00;2.392;0;241.62;9.8;0;0;0
1/1/2007;8:46:00;2.388;0;241.42;9.8;0;0;0
1/1/2007;8:47:00;2.388;0;241.42;9.8;0;0;0
1/1/2007;8:48:00;2.394;0;241.75;9.8;0;0;0
1/1/2007;8:49:00;2.472;0.078;241.91;10.2;0;0;0
1/1/2007;8:50:00;2.474;0.102;242.13;10.2;0;0;0
1/1/2007;8:51:00;2.47;0.1;241.87;10.2;0;0;0
1/1/2007;8:52:00;2.454;0.096;241.06;10.2;0;0;0
1/1/2007;8:53:00;2.458;0.098;241.24;10.2;0;0;0
1/1/2007;8:54:00;2.458;0.098;241.27;10.2;0;0;0
1/1/2007;8:55:00;2.45;0.096;240.93;10;0;0;0
1/1/2007;8:56:00;2.454;0.098;241.19;10;0;0;0
1/1/2007;8:57:00;2.454;0.086;241.41;10;0;0;0
1/1/2007;8:58:00;2.394;0;241.38;9.8;0;0;0
1/1/2007;8:59:00;2.394;0;241.39;9.8;0;0;0
1/1/2007;9:00:00;2.384;0;240.98;9.8;0;0;0
1/1/2007;9:01:00;2.37;0;240.47;9.8;0;0;0
1/1/2007;9:02:00;2.368;0;240.37;9.8;0;0;0
1/1/2007;9:03:00;2.362;0;240.04;9.8;0;0;0
1/1/2007;9:04:00;2.364;0;240.15;9.8;0;0;0
1/1/2007;9:05:00;2.362;0;240.06;9.8;0;0;0
1/1/2007;9:06:00;2.364;0;240.22;9.8;0;0;0
1/1/2007;9:07:00;2.388;0;239.76;9.8;0;0;0
1/1/2007;9:08:00;2.456;0.118;239.23;10.2;0;0;0
1/1/2007;9:09:00;2.444;0.116;238.8;10.2;0;0;0
1/1/2007;9:10:00;2.45;0.118;239.3;10.2;0;0;0
1/1/2007;9:11:00;2.46;0.122;239.93;10.2;0;0;0
1/1/2007;9:12:00;2.468;0.122;239.98;10.2;0;0;0
1/1/2007;9:13:00;2.464;0.122;239.95;10.2;0;0;0
1/1/2007;9:14:00;2.464;0.122;240;10.2;0;0;0
1/1/2007;9:15:00;2.456;0.122;239.72;10.2;0;0;0
1/1/2007;9:16:00;2.44;0.118;238.89;10.2;0;0;0
1/1/2007;9:17:00;2.448;0.12;239.39;10.2;0;0;0
1/1/2007;9:18:00;2.46;0.122;240.03;10.2;0;0;0
1/1/2007;9:19:00;3.504;0.11;238.52;14.6;0;0;16
1/1/2007;9:20:00;3.502;0.108;238.12;14.6;0;0;18
1/1/2007;9:21:00;3.498;0.108;238.41;14.6;0;0;18
1/1/2007;9:22:00;3.406;0;238.19;14.2;0;0;17
1/1/2007;9:23:00;3.398;0;238.6;14.2;0;0;18
1/1/2007;9:24:00;3.38;0;238.07;14.2;0;0;17
1/1/2007;9:25:00;3.39;0;238.51;14.2;0;0;18
1/1/2007;9:26:00;3.406;0;239.11;14.2;0;0;17
1/1/2007;9:27:00;3.442;0;240.2;14.2;0;0;18
1/1/2007;9:28:00;3.444;0;240.27;14.2;0;0;18
1/1/2007;9:29:00;3.504;0.066;239.72;14.6;0;0;18
1/1/2007;9:30:00;3.506;0.086;239.95;14.6;0;0;17
1/1/2007;9:31:00;3.5;0.086;239.74;14.6;0;0;18
1/1/2007;9:32:00;3.498;0.086;239.73;14.6;0;0;17
1/1/2007;9:33:00;3.512;0.088;240.19;14.6;0;0;18
1/1/2007;9:34:00;3.514;0.088;240.37;14.6;0;0;18
1/1/2007;9:35:00;3.51;0.088;240.25;14.6;0;0;17
1/1/2007;9:36:00;3.522;0.09;240.73;14.6;0;0;18
1/1/2007;9:37:00;3.506;0.072;240.79;14.4;0;0;18
1/1/2007;9:38:00;3.434;0;240.28;14.2;0;0;18
1/1/2007;9:39:00;3.44;0;240.54;14.2;0;0;17
1/1/2007;9:40:00;3.442;0;240.64;14.2;0;0;18
1/1/2007;9:41:00;3.458;0;241.24;14.2;0;0;18
1/1/2007;9:42:00;3.456;0;240.87;14.2;0;0;18
1/1/2007;9:43:00;3.452;0;240.74;14.2;0;0;17
1/1/2007;9:44:00;3.458;0;240.96;14.2;0;0;18
1/1/2007;9:45:00;3.5;0.054;240.02;14.6;0;0;18
1/1/2007;9:46:00;3.538;0.116;239.92;14.6;0;0;18
1/1/2007;9:47:00;3.54;0.118;240.14;14.6;0;0;17
1/1/2007;9:48:00;3.526;0.114;239.72;14.6;0;0;18
1/1/2007;9:49:00;3.542;0.118;240.34;14.6;0;0;17
1/1/2007;9:50:00;3.558;0.122;240.97;14.6;0;0;18
1/1/2007;9:51:00;3.542;0.12;240.73;14.6;0;0;18
1/1/2007;9:52:00;3.528;0.118;240.25;14.6;0;0;18
1/1/2007;9:53:00;3.512;0.114;239.76;14.6;0;0;17
1/1/2007;9:54:00;3.502;0.114;239.41;14.6;0;0;18
1/1/2007;9:55:00;3.49;0.112;238.97;14.6;0;0;17
1/1/2007;9:56:00;3.486;0.11;238.85;14.6;0;0;18
1/1/2007;9:57:00;3.468;0.106;237.98;14.4;0;0;17
1/1/2007;9:58:00;3.482;0.11;238.49;14.6;0;0;18
1/1/2007;9:59:00;3.5;0.112;239.17;14.6;0;0;17
1/1/2007;10:00:00;3.48;0.048;239.62;14.4;0;0;18
1/1/2007;10:01:00;3.498;0.102;239.48;14.6;0;1;17
1/1/2007;10:02:00;3.504;0.102;239.71;14.6;0;1;18
1/1/2007;10:03:00;3.5;0.102;239.64;14.6;0;1;17
1/1/2007;10:04:00;3.484;0.102;239.24;14.4;0;2;18
1/1/2007;10:05:00;3.474;0.1;238.79;14.4;0;1;17
1/1/2007;10:06:00;3.482;0.1;239.09;14.4;0;2;18
1/1/2007;10:07:00;3.478;0.1;238.95;14.4;0;1;17
1/1/2007;10:08:00;2.916;0.106;239.33;12.4;0;1;9
1/1/2007;10:09:00;2.498;0.172;239.83;10.4;0;2;0
1/1/2007;10:10:00;2.51;0.214;239.74;10.4;0;1;0
1/1/2007;10:11:00;2.506;0.212;239.52;10.4;0;2;0
1/1/2007;10:12:00;2.482;0.204;237.92;10.4;0;1;0
1/1/2007;10:13:00;2.5;0.21;239.03;10.4;0;1;0
1/1/2007;10:14:00;2.484;0.206;238.31;10.4;0;2;0
1/1/2007;10:15:00;2.47;0.206;238.22;10.4;0;1;0
1/1/2007;10:16:00;2.442;0.21;238.16;10.2;0;1;0
1/1/2007;10:17:00;2.6;0.222;237.97;11;0;1;0
1/1/2007;10:18:00;2.746;0.202;237.27;11.6;0;2;0
1/1/2007;10:19:00;2.314;0.106;237.2;9.6;0;1;0
1/1/2007;10:20:00;2.28;0.108;237.42;9.6;0;1;0
1/1/2007;10:21:00;2.284;0.108;237.71;9.6;0;1;0
1/1/2007;10:22:00;2.29;0.11;238;9.6;0;2;0
1/1/2007;10:23:00;2.376;0.188;238.52;10;0;1;0
1/1/2007;10:24:00;2.42;0.248;239.4;10;0;1;0
1/1/2007;10:25:00;2.414;0.248;239.29;10;0;1;0
1/1/2007;10:26:00;2.416;0.246;239.2;10;0;1;0
1/1/2007;10:27:00;2.394;0.242;238.1;10;0;2;0
1/1/2007;10:28:00;2.472;0.124;237.94;10.4;0;0;0
1/1/2007;10:29:00;2.614;0.122;237.39;11;0;0;0
1/1/2007;10:30:00;2.616;0.124;237.56;11;0;0;0
1/1/2007;10:31:00;2.64;0.13;238.83;11;0;0;0
1/1/2007;10:32:00;2.634;0.128;238.63;11;0;0;0
1/1/2007;10:33:00;2.63;0.128;238.51;11;0;0;0
1/1/2007;10:34:00;2.644;0.132;239.22;11;0;0;0
1/1/2007;10:35:00;2.648;0.132;239.46;11;0;0;0
1/1/2007;10:36:00;2.636;0.13;238.85;11;0;0;0
1/1/2007;10:37:00;2.616;0.106;238.63;10.8;0;0;0
1/1/2007;10:38:00;2.542;0;238.67;10.6;0;0;0
1/1/2007;10:39:00;2.542;0;238.63;10.6;0;0;0
1/1/2007;10:40:00;2.546;0;238.75;10.6;0;0;0
1/1/2007;10:41:00;2.55;0;238.93;10.6;0;0;0
1/1/2007;10:42:00;2.538;0;238.32;10.6;0;0;0
1/1/2007;10:43:00;2.54;0;238.5;10.6;0;0;0
1/1/2007;10:44:00;2.536;0;238.28;10.6;0;0;0
1/1/2007;10:45:00;2.544;0;238.68;10.6;0;0;0
1/1/2007;10:46:00;2.598;0.064;238.07;10.8;0;0;0
1/1/2007;10:47:00;2.612;0.098;238.43;10.8;0;0;0
1/1/2007;10:48:00;2.614;0.098;238.48;10.8;0;0;0
1/1/2007;10:49:00;2.602;0.096;237.84;10.8;0;0;0
1/1/2007;10:50:00;2.6;0.096;237.87;10.8;0;0;0
1/1/2007;10:51:00;2.592;0.094;237.42;10.8;0;0;0
1/1/2007;10:52:00;2.602;0.096;238.04;10.8;0;0;0
1/1/2007;10:53:00;2.6;0.096;237.98;10.8;0;0;0
1/1/2007;10:54:00;2.602;0.098;238.19;10.8;0;0;0
1/1/2007;10:55:00;2.512;0;237.02;10.6;0;0;0
1/1/2007;10:56:00;2.512;0;237.09;10.6;0;0;0
1/1/2007;10:57:00;2.498;0;236.28;10.4;0;0;0
1/1/2007;10:58:00;2.508;0;236.82;10.6;0;0;0
1/1/2007;10:59:00;2.522;0;237.54;10.6;0;0;0
1/1/2007;11:00:00;2.51;0;236.92;10.6;0;0;0
1/1/2007;11:01:00;2.594;0.076;237.07;10.8;0;0;0
1/1/2007;11:02:00;2.608;0.118;236.46;11;0;0;0
1/1/2007;11:03:00;2.602;0.118;236.36;11;0;0;0
1/1/2007;11:04:00;2.596;0.116;236.14;11;0;0;0
1/1/2007;11:05:00;2.602;0.118;236.52;11;0;0;0
1/1/2007;11:06:00;2.596;0.118;236.33;11;0;0;0
1/1/2007;11:07:00;2.594;0.118;236.33;11;0;0;0
1/1/2007;11:08:00;2.614;0.122;237.3;11;0;0;0
1/1/2007;11:09:00;2.618;0.124;237.59;11;0;0;0
1/1/2007;11:10:00;2.618;0.124;237.66;11;0;0;0
1/1/2007;11:11:00;2.62;0.124;237.8;11;0;0;0
1/1/2007;11:12:00;2.624;0.126;238.01;11;0;0;0
1/1/2007;11:13:00;2.636;0.128;238.7;11;0;0;0
1/1/2007;11:14:00;2.624;0.126;238.09;11;0;0;0
1/1/2007;11:15:00;2.6;0.106;237.51;10.8;0;0;0
1/1/2007;11:16:00;2.518;0;237.34;10.6;0;0;0
1/1/2007;11:17:00;2.532;0;238.05;10.6;0;0;0
1/1/2007;11:18:00;2.536;0;238.31;10.6;0;0;0
1/1/2007;11:19:00;2.54;0;238.43;10.6;0;0;0
1/1/2007;11:20:00;2.542;0;238.51;10.6;0;0;0
1/1/2007;11:21:00;2.526;0;237.78;10.6;0;0;0
1/1/2007;11:22:00;2.52;0;237.4;10.6;0;0;0
1/1/2007;11:23:00;2.52;0;237.43;10.6;0;0;0
1/1/2007;11:24:00;2.532;0;238.02;10.6;0;0;0
1/1/2007;11:25:00;2.564;0;237.93;10.8;0;0;0
1/1/2007;11:26:00;2.596;0.094;237.62;10.8;0;0;0
1/1/2007;11:27:00;2.604;0.096;237.95;10.8;0;0;0
1/1/2007;11:28:00;2.594;0.094;237.48;10.8;0;0;0
1/1/2007;11:29:00;2.59;0.094;237.32;10.8;0;0;0
1/1/2007;11:30:00;2.602;0.096;237.93;10.8;0;0;0
1/1/2007;11:31:00;2.608;0.098;238.31;10.8;0;0;0
1/1/2007;11:32:00;2.612;0.098;238.57;10.8;0;0;0
1/1/2007;11:33:00;2.598;0.096;237.91;10.8;0;0;0
1/1/2007;11:34:00;2.544;0;237.54;10.6;0;0;0
1/1/2007;11:35:00;2.524;0;237.63;10.6;0;0;0
1/1/2007;11:36:00;2.522;0;237.57;10.6;0;0;0
1/1/2007;11:37:00;2.534;0;238.16;10.6;0;0;0
1/1/2007;11:38:00;2.528;0;237.88;10.6;0;0;0
1/1/2007;11:39:00;2.608;0.086;237.34;11;0;0;0
1/1/2007;11:40:00;2.624;0.122;237.27;11;0;0;0
1/1/2007;11:41:00;2.616;0.12;237;11;0;0;0
1/1/2007;11:42:00;2.612;0.12;236.88;11;0;0;0
1/1/2007;11:43:00;2.602;0.12;236.54;11;0;0;0
1/1/2007;11:44:00;2.6;0.118;236.48;11;0;0;0
1/1/2007;11:45:00;2.592;0.118;236.21;10.8;0;0;0
1/1/2007;11:46:00;2.592;0.118;236.24;10.8;0;0;0
1/1/2007;11:47:00;2.592;0.118;236.28;10.8;0;0;0
1/1/2007;11:48:00;2.584;0.116;235.9;10.8;0;0;0
1/1/2007;11:49:00;2.58;0.116;235.78;10.8;0;0;0
1/1/2007;11:50:00;2.586;0.118;236.16;10.8;0;0;0
1/1/2007;11:51:00;2.584;0.118;236.04;10.8;0;0;0
1/1/2007;11:52:00;2.59;0.118;236.39;10.8;0;0;0
1/1/2007;11:53:00;2.594;0.116;236.64;10.8;0;0;0
1/1/2007;11:54:00;2.522;0;237.5;10.6;0;0;0
1/1/2007;11:55:00;2.526;0;237.72;10.6;0;0;0
1/1/2007;11:56:00;2.536;0;238.26;10.6;0;0;0
1/1/2007;11:57:00;2.532;0;237.95;10.6;0;0;0
1/1/2007;11:58:00;2.53;0;237.85;10.6;0;0;0
1/1/2007;11:59:00;2.516;0;237.18;10.6;0;0;0
1/1/2007;12:00:00;2.478;0;235.3;10.4;0;0;0
1/1/2007;12:01:00;2.48;0;235.36;10.4;0;0;0
1/1/2007;12:02:00;2.502;0;236.38;10.6;0;0;0
1/1/2007;12:03:00;2.508;0;236.67;10.6;0;0;0
1/1/2007;12:04:00;2.504;0;236.5;10.6;0;0;0
1/1/2007;12:05:00;2.576;0.054;237.06;10.8;0;0;0
1/1/2007;12:06:00;2.588;0.094;237.18;10.8;0;0;0
1/1/2007;12:07:00;2.578;0.092;236.62;10.8;0;0;0
1/1/2007;12:08:00;2.562;0.09;235.85;10.8;0;0;0
1/1/2007;12:09:00;2.57;0.09;236.24;10.8;0;0;0
1/1/2007;12:10:00;2.576;0.092;236.63;10.8;0;0;0
1/1/2007;12:11:00;2.554;0.088;235.56;10.8;0;0;0
1/1/2007;12:12:00;2.562;0.09;236.03;10.8;0;0;0
1/1/2007;12:13:00;2.562;0.082;236.41;10.8;0;0;0
1/1/2007;12:14:00;2.484;0;235.55;10.4;0;0;0
1/1/2007;12:15:00;2.49;0;235.81;10.4;0;0;0
1/1/2007;12:16:00;2.512;0;236.96;10.6;0;0;0
1/1/2007;12:17:00;2.596;0.084;236.88;10.8;0;0;0
1/1/2007;12:18:00;2.616;0.12;236.78;11;0;0;0
1/1/2007;12:19:00;2.618;0.122;237.12;11;0;0;0
1/1/2007;12:20:00;2.642;0.128;238.47;11;0;0;0
1/1/2007;12:21:00;2.628;0.124;237.74;11;0;0;0
1/1/2007;12:22:00;2.628;0.124;237.82;11;0;0;0
1/1/2007;12:23:00;2.63;0.126;238.15;11;0;0;0
1/1/2007;12:24:00;2.628;0.126;238.01;11;0;0;0
1/1/2007;12:25:00;2.7;0.206;238.22;11.4;0;0;0
1/1/2007;12:26:00;2.7;0.244;237.65;11.4;0;1;0
1/1/2007;12:27:00;2.684;0.238;236.97;11.2;0;1;0
1/1/2007;12:28:00;2.696;0.242;237.63;11.4;0;2;0
1/1/2007;12:29:00;2.706;0.246;238.05;11.4;0;1;0
1/1/2007;12:30:00;2.7;0.244;237.72;11.4;0;1;0
1/1/2007;12:31:00;2.676;0.198;238.18;11.2;0;2;0
1/1/2007;12:32:00;2.606;0.114;237.69;10.8;0;1;0
1/1/2007;12:33:00;2.61;0.114;237.79;11;0;1;0
1/1/2007;12:34:00;2.602;0.112;237.48;10.8;0;2;0
1/1/2007;12:35:00;2.616;0.114;238.16;11;0;1;0
1/1/2007;12:36:00;2.608;0.114;237.82;10.8;0;2;0
1/1/2007;12:37:00;2.612;0.114;237.97;11;0;1;0
1/1/2007;12:38:00;2.626;0.118;238.72;11;0;1;0
1/1/2007;12:39:00;2.64;0.122;239.45;11;0;2;0
1/1/2007;12:40:00;2.64;0.122;239.61;11;0;1;0
1/1/2007;12:41:00;2.624;0.118;238.81;11;0;1;0
1/1/2007;12:42:00;2.614;0.116;238.32;10.8;0;1;0
1/1/2007;12:43:00;2.616;0.116;238.44;10.8;0;2;0
1/1/2007;12:44:00;2.61;0.114;238.25;10.8;0;1;0
1/1/2007;12:45:00;2.69;0.21;237.74;11.2;0;1;0
1/1/2007;12:46:00;2.682;0.216;238.15;11.2;0;1;0
1/1/2007;12:47:00;2.686;0.216;238.38;11.2;0;2;0
1/1/2007;12:48:00;2.694;0.218;238.8;11.2;0;1;0
1/1/2007;12:49:00;2.708;0.222;239.55;11.2;0;1;0
1/1/2007;12:50:00;2.706;0.224;239.61;11.2;0;1;0
1/1/2007;12:51:00;2.716;0.226;240.12;11.2;0;2;0
1/1/2007;12:52:00;2.678;0.186;239.42;11.2;0;0;0
1/1/2007;12:53:00;2.592;0.046;239.42;10.8;0;0;0
1/1/2007;12:54:00;2.562;0;239.49;10.6;0;0;0
1/1/2007;12:55:00;2.666;0.116;239.22;11;0;0;0
1/1/2007;12:56:00;2.668;0.132;239.46;11;0;0;0
1/1/2007;12:57:00;2.648;0.128;238.62;11;0;0;0
1/1/2007;12:58:00;2.646;0.128;238.6;11;0;0;0
1/1/2007;12:59:00;2.652;0.13;238.89;11;0;0;0
1/1/2007;13:00:00;2.662;0.134;239.5;11;0;0;0
1/1/2007;13:01:00;2.652;0.132;239.13;11;0;0;0
1/1/2007;13:02:00;2.63;0.126;238.07;11;0;0;0
1/1/2007;13:03:00;2.612;0.122;237.21;11;0;0;0
1/1/2007;13:04:00;2.616;0.124;237.58;11;0;0;0
1/1/2007;13:05:00;2.64;0.128;238.72;11;0;0;0
1/1/2007;13:06:00;2.632;0.126;238.36;11;0;0;0
1/1/2007;13:07:00;2.64;0.13;238.79;11;0;0;0
1/1/2007;13:08:00;2.64;0.13;238.78;11;0;0;0
1/1/2007;13:09:00;2.574;0;238.79;10.8;0;0;0
1/1/2007;13:10:00;2.542;0;238.39;10.6;0;0;0
1/1/2007;13:11:00;2.532;0;237.9;10.6;0;0;0
1/1/2007;13:12:00;2.512;0;236.88;10.6;0;0;0
1/1/2007;13:13:00;2.514;0;236.97;10.6;0;0;0
1/1/2007;13:14:00;2.512;0;236.88;10.6;0;0;0
1/1/2007;13:15:00;2.512;0;236.86;10.6;0;0;0
1/1/2007;13:16:00;2.516;0;237.04;10.6;0;0;0
1/1/2007;13:17:00;2.53;0;237.81;10.6;0;0;0
1/1/2007;13:18:00;2.528;0;237.82;10.6;0;0;0
1/1/2007;13:19:00;2.528;0;237.73;10.6;0;0;0
1/1/2007;13:20:00;2.546;0;238.61;10.6;0;0;0
1/1/2007;13:21:00;2.556;0;239.08;10.6;0;0;0
1/1/2007;13:22:00;2.572;0;239.92;10.6;0;0;0
1/1/2007;13:23:00;2.566;0;239.67;10.6;0;0;0
1/1/2007;13:24:00;2.556;0;239.17;10.6;0;0;0
1/1/2007;13:25:00;2.644;0.102;239;11;0;0;0
1/1/2007;13:26:00;2.632;0.102;239.36;11;0;0;0
1/1/2007;13:27:00;2.622;0.1;238.79;11;0;0;0
1/1/2007;13:28:00;2.612;0.098;238.31;10.8;0;0;0
1/1/2007;13:29:00;2.61;0.098;238.19;10.8;0;0;0
1/1/2007;13:30:00;2.614;0.098;238.51;10.8;0;0;0
1/1/2007;13:31:00;2.618;0.1;238.72;10.8;0;0;0
1/1/2007;13:32:00;2.642;0.13;238;11;0;0;0
1/1/2007;13:33:00;2.676;0.168;238.21;11.2;0;0;0
1/1/2007;13:34:00;2.644;0.126;238.28;11;0;0;0
1/1/2007;13:35:00;2.644;0.126;238.35;11;0;0;0
1/1/2007;13:36:00;2.644;0.128;238.53;11;0;0;0
1/1/2007;13:37:00;2.644;0.128;238.6;11;0;0;0
1/1/2007;13:38:00;2.63;0.124;237.92;11;0;0;0
1/1/2007;13:39:00;2.63;0.126;237.94;11;0;0;0
